Schedule name,Environment name,Schedule run date,Animal ID,End Summary - Trials Completed (1),Correct touch latency mean,End Summary - % Correct (1),End Summary - Left ITI Touches (1),End Summary - Right ITI Touches (1),trial_percent_correct,trial,correct_touch_latency,session_index,task,correct,x_stim,y,session_key,y_prev,correct_prev,r_prev,bias,prev_choice,wsls,correct_touch_latency_z
A_Mouse LD Initial Touch Training v2,Chamber 7 [Env. 23],2025-09-25 17:53:00,84,30,0.0,0.0,3,6,100.0,24,,1,LD,1,-1,0,84|2025-09-25 17:53:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 7 [Env. 23],2025-09-25 17:53:00,84,30,0.0,0.0,3,6,0.0,25,,1,LD,0,-1,1,84|2025-09-25 17:53:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 7 [Env. 23],2025-09-25 17:53:00,84,30,0.0,0.0,3,6,0.0,26,,1,LD,0,-1,1,84|2025-09-25 17:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 7 [Env. 23],2025-09-25 17:53:00,84,30,0.0,0.0,3,6,0.0,27,,1,LD,0,-1,1,84|2025-09-25 17:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 7 [Env. 23],2025-09-25 17:53:00,84,30,0.0,0.0,3,6,0.0,28,,1,LD,0,-1,1,84|2025-09-25 17:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 7 [Env. 23],2025-09-25 17:53:00,84,30,0.0,0.0,3,6,100.0,29,,1,LD,1,-1,0,84|2025-09-25 17:53:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Initial Touch Training v2,Chamber 7 [Env. 23],2025-09-25 17:53:00,84,30,0.0,0.0,3,6,0.0,30,,1,LD,0,-1,1,84|2025-09-25 17:53:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,1,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,,,,1.0,0.0,0.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,2,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,3,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,4,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,5,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,6,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,7,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,8,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,9,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,10,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,11,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,12,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,13,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,14,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,15,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,16,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,17,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,18,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,19,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,20,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,21,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,22,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,23,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,24,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-26 16:57:00,84,25,0.0,0.0,12,9,100.0,25,,2,LD,1,-1,0,84|2025-09-26 16:57:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,1,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,,,,1.0,0.0,0.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,2,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,3,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,4,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,5,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,6,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,7,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,8,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,9,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,10,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,11,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,12,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,13,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,14,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,15,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,16,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,17,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,18,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,19,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,20,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,21,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-27 19:30:00,84,22,0.0,0.0,2,4,100.0,22,,3,LD,1,-1,0,84|2025-09-27 19:30:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,1,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,,,,1.0,0.0,0.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,2,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,3,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,4,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,5,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,6,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,7,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,8,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,9,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,10,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,11,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,12,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,13,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,14,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,15,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,16,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,17,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,18,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,19,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,20,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,21,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,22,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,23,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,24,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,25,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,26,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,27,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,28,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,29,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Must Touch Training v2,Chamber 7 [Env. 23],2025-09-29 17:26:00,84,30,0.0,0.0,16,11,100.0,30,,4,LD,1,-1,0,84|2025-09-29 17:26:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,100.0,1,5.84,5,LD,1,-1,0,84|2025-09-30 15:36:00|LD,,,,1.0,0.0,0.0,-0.11764804351463731
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,2,3.559,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.3067752232947376
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,3,1.755,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.45635235276571573
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,4,7.362,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.008547295207551535
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,5,2.08,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.42940525349849407
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,6,2.751,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.3737698577806303
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,7,1.427,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.4835481944877118
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,8,2.358,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.40635511935607055
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,100.0,9,,5,LD,1,-1,0,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,100.0,10,,5,LD,1,-1,0,84|2025-09-30 15:36:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,11,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,12,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,13,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,14,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,15,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,16,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,100.0,17,,5,LD,1,-1,0,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,18,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,19,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,20,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,100.0,21,,5,LD,1,-1,0,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,22,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,100.0,23,,5,LD,1,-1,0,84|2025-09-30 15:36:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,100.0,24,,5,LD,1,-1,0,84|2025-09-30 15:36:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 7 [Env. 23],2025-09-30 15:36:00,84,30,3.392,26.667,21,44,0.0,25,,5,LD,0,-1,1,84|2025-09-30 15:36:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
